timestamp,device_id,device_type,location,cpu_usage_pct,memory_usage_pct,latency_ms,packet_loss_pct,bandwidth_utilization_pct,error_rate,temperature_celsius,fault_type,fault_label,is_anomaly
2026-03-23T02:13:18.750845+00:00,device-27,server,datacenter-west,15.81,23.03,39.23,0.0934,26.04,0.00108,42.9,healthy,0,0
2026-03-20T21:39:18.750845+00:00,device-32,load_balancer,datacenter-west,17.62,26.94,6.89,0.0098,62.4,0.00129,41.0,healthy,0,0
2026-03-19T16:07:18.750845+00:00,device-49,switch,datacenter-central,16.5,60.29,28.6,0.0445,43.6,0.0044,41.2,healthy,0,0
2026-03-13T04:57:18.750845+00:00,device-06,firewall,branch-chicago,8.39,13.94,17.02,0.148,47.37,0.00369,34.6,healthy,0,0
2026-03-14T23:55:18.750845+00:00,device-29,router,branch-chicago,31.22,59.25,32.04,0.0341,54.27,0.00257,31.0,healthy,0,0
2026-03-18T15:29:18.750845+00:00,device-49,load_balancer,datacenter-central,29.87,52.26,41.91,0.2965,19.09,0.00302,46.6,healthy,0,0
2026-03-16T06:43:18.750845+00:00,device-30,server,branch-newyork,53.03,16.19,31.98,0.1507,19.15,0.0038,36.6,healthy,0,0
2026-03-18T08:37:18.750845+00:00,device-46,switch,branch-losangeles,41.27,68.68,39.44,0.1149,52.19,0.00088,30.3,healthy,0,0
2026-03-20T20:49:18.750845+00:00,device-39,firewall,branch-losangeles,53.41,31.32,26.17,0.068,50.16,6e-05,33.3,healthy,0,0
2026-03-21T22:51:18.750845+00:00,device-46,load_balancer,datacenter-west,56.1,21.69,14.36,0.0622,64.26,0.00345,31.5,healthy,0,0
2026-03-20T02:57:18.750845+00:00,device-26,router,datacenter-central,47.71,45.18,3.19,0.269,6.83,0.0027,45.9,healthy,0,0
2026-03-25T17:14:18.750845+00:00,device-28,router,branch-chicago,92.45,68.24,2721.12,16.4249,65.3,0.17693,68.8,bgp_flapping,4,1
2026-03-18T19:07:18.750845+00:00,device-39,firewall,branch-chicago,49.05,52.38,21.24,0.2458,64.39,0.00267,36.2,healthy,0,0
2026-03-21T04:19:18.750845+00:00,device-03,firewall,datacenter-east,91.19,81.58,3622.91,41.548,98.35,0.72437,65.3,ddos_attack,5,1
2026-03-15T11:59:18.750845+00:00,device-24,switch,datacenter-west,12.0,18.59,34.63,0.1482,24.0,0.00451,45.2,healthy,0,0
2026-03-22T11:11:18.750845+00:00,device-31,load_balancer,datacenter-central,33.63,37.3,9.23,0.0417,35.11,0.00356,41.3,healthy,0,0
2026-03-19T12:39:18.750845+00:00,device-40,server,branch-losangeles,13.93,57.92,11.49,0.2828,25.2,0.00235,47.0,healthy,0,0
2026-03-21T09:47:18.750845+00:00,device-40,switch,branch-newyork,40.63,53.41,10.84,0.0433,55.35,0.00098,41.6,healthy,0,0
2026-03-15T21:53:18.750845+00:00,device-49,router,datacenter-central,20.7,63.05,1.24,0.0788,29.61,0.00238,32.6,healthy,0,0
2026-03-13T13:27:18.750845+00:00,device-35,router,branch-newyork,46.27,56.87,1468.28,13.6971,55.28,0.27783,43.3,packet_loss,3,1
2026-03-14T05:24:18.750845+00:00,device-30,firewall,datacenter-east,90.86,85.08,4728.02,33.5999,95.83,0.25111,74.7,ddos_attack,5,1
2026-03-20T20:19:18.750845+00:00,device-03,firewall,datacenter-east,35.39,57.76,29.93,0.2665,44.33,0.00499,35.8,healthy,0,0
2026-03-21T21:31:18.750845+00:00,device-20,switch,datacenter-east,8.94,32.01,12.27,0.295,53.75,0.00275,35.1,healthy,0,0
2026-03-21T23:57:18.750845+00:00,device-42,server,datacenter-central,48.21,69.54,7.41,0.223,21.5,0.00488,47.3,healthy,0,0
2026-03-21T02:36:18.750845+00:00,device-35,firewall,branch-losangeles,95.14,98.39,1699.35,48.3164,96.98,0.43727,71.2,ddos_attack,5,1
2026-03-12T13:59:18.750845+00:00,device-01,switch,branch-losangeles,56.83,36.5,20.77,0.2066,29.24,0.00234,45.3,healthy,0,0
2026-03-14T00:09:18.750845+00:00,device-36,router,datacenter-west,55.95,38.42,32.07,0.1877,19.83,0.00253,37.1,healthy,0,0
2026-03-15T15:09:18.750845+00:00,device-35,load_balancer,branch-losangeles,58.41,67.76,38.98,0.1872,26.74,0.00473,49.5,healthy,0,0
2026-03-16T02:26:18.750845+00:00,device-11,load_balancer,datacenter-west,97.06,89.01,3478.6,55.5269,97.17,0.50709,82.6,ddos_attack,5,1
2026-03-13T06:41:18.750845+00:00,device-44,load_balancer,branch-losangeles,45.43,46.67,16.28,0.2121,41.27,0.00372,46.2,healthy,0,0
2026-03-13T09:41:18.750845+00:00,device-48,firewall,datacenter-central,37.08,47.5,15.01,0.0858,42.84,0.00266,30.1,healthy,0,0
2026-03-20T01:09:18.750845+00:00,device-14,server,branch-newyork,42.42,93.24,166.62,2.8383,51.32,0.09613,62.7,memory_exhaustion,2,1
2026-03-18T04:39:18.750845+00:00,device-26,firewall,branch-chicago,48.62,65.39,29.78,0.1864,55.92,0.00214,49.0,healthy,0,0
2026-03-12T11:47:18.750845+00:00,device-42,server,datacenter-east,29.97,41.94,19.42,0.1779,15.46,0.00219,38.9,healthy,0,0
2026-03-18T20:13:18.750845+00:00,device-05,firewall,branch-losangeles,42.91,36.35,3.72,0.1958,25.37,0.00191,34.6,healthy,0,0
2026-03-13T11:43:18.750845+00:00,device-16,server,datacenter-east,54.41,14.46,4.17,0.2972,47.75,0.00134,36.4,healthy,0,0
2026-03-13T21:21:18.750845+00:00,device-08,load_balancer,datacenter-central,19.41,57.27,21.18,0.1288,23.14,0.00073,48.9,healthy,0,0
2026-03-22T17:33:18.750845+00:00,device-08,server,datacenter-east,30.35,48.12,31.97,0.1967,45.72,0.00483,32.9,healthy,0,0
2026-03-13T17:47:18.750845+00:00,device-09,switch,datacenter-east,54.74,48.92,32.66,0.2482,50.93,0.00351,30.7,healthy,0,0
2026-03-15T01:35:18.750845+00:00,device-03,router,datacenter-central,35.55,38.03,13.63,0.0048,6.74,0.00293,42.1,healthy,0,0
2026-03-13T05:52:18.750845+00:00,device-37,server,branch-losangeles,67.24,98.79,187.9,3.7241,58.8,0.08055,55.5,memory_exhaustion,2,1
2026-03-24T08:26:18.750845+00:00,device-48,load_balancer,branch-chicago,90.18,86.15,2571.46,34.3532,99.59,0.73743,82.3,ddos_attack,5,1
2026-03-16T15:39:18.750845+00:00,device-35,server,branch-chicago,9.74,44.88,20.75,0.1005,7.21,0.00294,41.6,healthy,0,0
2026-03-25T00:17:18.750845+00:00,device-09,router,datacenter-east,98.54,77.52,191.38,2.678,77.15,0.01387,74.0,high_cpu,1,1
2026-03-16T22:53:18.750845+00:00,device-45,router,branch-newyork,25.0,65.32,8.27,0.2765,40.77,0.00444,37.5,healthy,0,0
2026-03-16T16:17:18.750845+00:00,device-49,router,branch-newyork,59.07,36.68,26.68,0.0315,56.23,1e-05,46.1,healthy,0,0
2026-03-20T08:05:18.750845+00:00,device-26,server,datacenter-west,47.5,69.67,26.5,0.2672,30.83,0.00314,38.7,healthy,0,0
2026-03-16T23:59:18.750845+00:00,device-11,router,datacenter-east,28.07,12.63,31.23,0.2684,12.3,0.00466,49.5,healthy,0,0
2026-03-20T09:33:18.750845+00:00,device-01,firewall,branch-chicago,33.34,28.83,3.48,0.2455,32.55,0.00349,48.9,healthy,0,0
2026-03-15T10:37:18.750845+00:00,device-13,firewall,datacenter-central,41.97,35.27,40.32,0.2563,51.53,0.00218,38.7,healthy,0,0
2026-03-13T08:19:18.750845+00:00,device-32,firewall,branch-chicago,30.55,29.21,15.16,0.1451,54.31,0.00438,41.3,healthy,0,0
2026-03-14T08:15:18.750845+00:00,device-16,server,datacenter-west,6.34,61.25,41.47,0.2343,36.76,0.00098,47.8,healthy,0,0
2026-03-15T02:37:18.750845+00:00,device-05,switch,branch-chicago,12.5,36.39,5.88,0.2417,58.13,0.00098,36.7,healthy,0,0
2026-03-20T05:03:18.750845+00:00,device-24,switch,datacenter-central,60.06,15.57,8.45,0.2614,43.88,0.00398,30.2,healthy,0,0
2026-03-22T11:43:18.750845+00:00,device-16,router,branch-newyork,32.14,12.45,29.32,0.2493,15.84,0.00361,46.7,healthy,0,0
2026-03-22T02:44:18.750845+00:00,device-27,router,branch-losangeles,85.74,85.95,968.42,31.28,60.5,0.33559,55.9,bgp_flapping,4,1
2026-03-15T21:07:18.750845+00:00,device-17,server,branch-newyork,14.91,27.56,1.04,0.1277,26.03,0.00409,36.4,healthy,0,0
2026-03-21T23:51:18.750845+00:00,device-40,firewall,datacenter-west,13.11,14.9,10.42,0.2898,7.74,0.00216,31.4,healthy,0,0
2026-03-23T06:55:18.750845+00:00,device-08,router,datacenter-central,54.51,49.83,1316.18,36.4376,30.28,0.15922,40.9,packet_loss,3,1
2026-03-12T07:13:18.750845+00:00,device-35,load_balancer,branch-newyork,20.82,31.87,17.05,0.0803,28.21,0.0024,45.9,healthy,0,0
2026-03-12T08:11:18.750845+00:00,device-42,load_balancer,branch-newyork,52.75,11.52,40.67,0.2647,43.07,0.00316,43.4,healthy,0,0
2026-03-20T19:33:18.750845+00:00,device-33,server,branch-chicago,35.84,12.59,36.59,0.0884,46.95,0.00347,42.7,healthy,0,0
2026-03-17T22:21:18.750845+00:00,device-05,switch,datacenter-east,60.86,14.32,3.8,0.147,38.36,0.00499,35.6,healthy,0,0
2026-03-14T07:35:18.750845+00:00,device-13,load_balancer,branch-chicago,61.33,27.35,41.56,0.1742,46.32,0.0003,31.6,healthy,0,0
2026-03-22T07:55:18.750845+00:00,device-07,firewall,branch-chicago,11.62,65.09,26.35,0.2094,49.55,0.00339,31.8,healthy,0,0
2026-03-16T18:35:18.750845+00:00,device-19,firewall,datacenter-east,9.84,60.22,6.19,0.1479,25.29,0.00387,42.5,healthy,0,0
2026-03-17T06:23:18.750845+00:00,device-03,server,datacenter-east,46.8,57.5,21.25,0.0953,31.54,0.00331,46.8,healthy,0,0
2026-03-17T23:43:18.750845+00:00,device-03,router,datacenter-west,63.18,56.68,17.92,0.1732,32.21,0.00416,31.8,healthy,0,0
2026-03-20T17:05:18.750845+00:00,device-21,load_balancer,branch-newyork,43.43,27.94,33.95,0.0801,12.71,0.00046,42.5,healthy,0,0
2026-03-17T04:27:18.750845+00:00,device-32,server,datacenter-west,8.32,18.13,39.93,0.0037,37.48,0.00034,41.4,healthy,0,0
2026-03-19T06:05:18.750845+00:00,device-40,switch,datacenter-central,29.22,21.48,34.3,0.0969,39.67,0.00477,38.4,healthy,0,0
2026-03-13T21:07:18.750845+00:00,device-05,server,branch-chicago,33.01,57.67,37.64,0.1906,34.61,0.00169,33.3,healthy,0,0
2026-03-16T19:01:18.750845+00:00,device-13,router,branch-chicago,9.0,38.32,19.79,0.1595,53.32,0.00216,48.9,healthy,0,0
2026-03-22T04:01:18.750845+00:00,device-27,server,branch-newyork,61.37,90.58,499.34,5.4989,52.45,0.02229,72.5,memory_exhaustion,2,1
2026-03-13T01:31:18.750845+00:00,device-28,server,datacenter-east,42.37,41.13,39.92,0.0431,60.06,0.00334,33.7,healthy,0,0
2026-03-17T06:51:18.750845+00:00,device-43,load_balancer,datacenter-east,53.42,26.81,6.5,0.0286,8.78,0.00078,42.4,healthy,0,0
2026-03-13T18:53:18.750845+00:00,device-13,server,branch-newyork,63.45,66.03,11.18,0.2236,41.16,0.00199,49.8,healthy,0,0
2026-03-16T06:11:18.750845+00:00,device-28,server,branch-chicago,29.64,44.33,2.83,0.1537,38.77,0.00259,32.6,healthy,0,0
2026-03-13T17:53:18.750845+00:00,device-23,load_balancer,branch-chicago,35.52,60.17,20.71,0.1387,27.5,0.00416,47.5,healthy,0,0
2026-03-16T18:03:18.750845+00:00,device-19,router,branch-losangeles,19.68,13.57,24.59,0.1172,15.11,0.00337,34.7,healthy,0,0
2026-03-14T22:33:18.750845+00:00,device-43,router,branch-losangeles,88.62,76.2,1899.9,21.1394,65.12,0.34341,56.3,bgp_flapping,4,1
2026-03-15T11:43:18.750845+00:00,device-13,firewall,datacenter-central,19.29,29.3,31.07,0.2731,5.43,0.00152,41.3,healthy,0,0
2026-03-18T16:21:18.750845+00:00,device-24,firewall,branch-losangeles,51.29,40.7,7.42,0.1832,36.09,0.00408,44.7,healthy,0,0
2026-03-19T04:59:18.750845+00:00,device-45,router,datacenter-west,13.35,69.3,44.37,0.001,37.52,5e-05,48.8,healthy,0,0
2026-03-22T03:23:18.750845+00:00,device-04,load_balancer,branch-losangeles,33.21,57.14,25.29,0.1633,14.16,0.00264,43.0,healthy,0,0
2026-03-23T02:59:18.750845+00:00,device-22,load_balancer,branch-losangeles,50.11,20.04,24.45,0.2467,25.22,0.00387,34.5,healthy,0,0
2026-03-18T23:39:18.750845+00:00,device-14,firewall,datacenter-west,5.14,31.12,22.97,0.2362,30.04,0.0038,39.4,healthy,0,0
2026-03-17T05:15:18.750845+00:00,device-07,router,datacenter-west,90.95,83.07,274.48,1.342,84.64,0.0152,78.6,high_cpu,1,1
2026-03-21T03:37:18.750845+00:00,device-34,router,datacenter-west,51.14,64.72,6.08,0.2772,29.61,0.0041,32.9,healthy,0,0
2026-03-19T13:19:18.750845+00:00,device-45,server,branch-chicago,35.13,63.06,26.11,0.2817,7.4,0.00251,31.0,healthy,0,0
2026-03-12T08:51:18.750845+00:00,device-50,load_balancer,datacenter-east,64.69,23.8,21.12,0.2617,50.06,0.00364,40.3,healthy,0,0
2026-03-20T11:23:18.750845+00:00,device-06,server,datacenter-central,91.07,82.39,93.92,1.9244,83.6,0.04273,64.3,high_cpu,1,1
2026-03-18T19:03:18.750845+00:00,device-04,switch,branch-newyork,66.66,95.53,286.85,6.3404,50.91,0.04562,61.9,memory_exhaustion,2,1
2026-03-12T06:15:18.750845+00:00,device-05,firewall,datacenter-west,93.07,98.73,2449.31,55.4999,95.86,0.64239,65.4,ddos_attack,5,1
2026-03-15T15:41:18.750845+00:00,device-04,router,datacenter-east,24.66,26.6,15.28,0.0773,25.04,0.00292,43.9,healthy,0,0
2026-03-25T23:09:18.750845+00:00,device-18,router,datacenter-west,22.6,55.98,1048.31,22.5354,35.64,0.07566,35.1,packet_loss,3,1
2026-03-22T15:21:18.750845+00:00,device-36,server,branch-newyork,33.89,41.23,18.3,0.2245,43.77,0.00333,41.0,healthy,0,0
2026-03-16T05:04:18.750845+00:00,device-29,router,branch-losangeles,94.28,64.15,135.39,2.1969,78.44,0.04167,63.0,high_cpu,1,1
2026-03-21T18:43:18.750845+00:00,device-30,router,branch-chicago,30.14,26.29,24.28,0.1845,48.88,0.0041,30.7,healthy,0,0
2026-03-15T00:25:18.750845+00:00,device-05,firewall,branch-chicago,30.03,16.13,16.75,0.2604,45.85,0.00375,40.7,healthy,0,0
2026-03-23T23:59:18.750845+00:00,device-33,server,branch-losangeles,85.35,69.21,98.91,1.4014,80.42,0.03218,75.8,high_cpu,1,1
2026-03-23T00:49:18.750845+00:00,device-42,server,branch-chicago,10.32,36.3,4.33,0.0089,50.13,0.00453,49.7,healthy,0,0
2026-03-21T16:26:18.750845+00:00,device-27,switch,branch-chicago,53.1,91.2,228.38,6.6276,50.9,0.06753,68.6,memory_exhaustion,2,1
2026-03-21T05:09:18.750845+00:00,device-36,load_balancer,branch-losangeles,14.92,14.34,28.31,0.2073,47.38,0.00162,48.2,healthy,0,0
2026-03-17T22:19:18.750845+00:00,device-09,router,datacenter-central,34.55,12.61,28.87,0.2142,27.73,0.00193,49.3,healthy,0,0
2026-03-16T22:15:18.750845+00:00,device-39,server,branch-losangeles,40.94,89.41,121.86,5.3943,65.47,0.02976,72.7,memory_exhaustion,2,1
2026-03-20T02:41:18.750845+00:00,device-31,router,datacenter-west,48.41,25.57,6.91,0.1513,37.75,0.0047,30.7,healthy,0,0
2026-03-13T14:45:18.750845+00:00,device-31,firewall,branch-newyork,50.28,17.76,8.47,0.028,20.44,0.00127,44.2,healthy,0,0
2026-03-20T00:31:18.750845+00:00,device-09,load_balancer,branch-chicago,43.92,33.93,23.42,0.1055,59.95,0.00388,30.4,healthy,0,0
2026-03-17T18:15:18.750845+00:00,device-23,server,datacenter-east,44.74,27.91,10.91,0.1769,23.55,0.00053,39.8,healthy,0,0
2026-03-16T12:15:18.750845+00:00,device-45,load_balancer,branch-chicago,31.97,31.88,4.81,0.2815,7.04,0.00163,38.3,healthy,0,0
2026-03-13T18:06:18.750845+00:00,device-18,server,branch-losangeles,96.24,71.16,191.85,1.1781,87.39,0.03976,71.2,high_cpu,1,1
2026-03-22T10:49:18.750845+00:00,device-17,firewall,branch-newyork,96.81,82.99,2015.44,48.9331,96.8,0.31028,74.6,ddos_attack,5,1
2026-03-13T08:25:18.750845+00:00,device-11,server,branch-losangeles,59.5,51.46,9.93,0.1742,58.63,0.00272,45.6,healthy,0,0
2026-03-18T23:41:18.750845+00:00,device-50,firewall,datacenter-east,48.19,20.53,13.59,0.1384,7.5,0.00375,41.2,healthy,0,0
2026-03-22T15:35:18.750845+00:00,device-15,firewall,branch-newyork,53.65,24.82,41.18,0.0897,18.02,0.00215,38.7,healthy,0,0
2026-03-14T22:29:18.750845+00:00,device-34,firewall,datacenter-west,5.45,56.57,22.64,0.1785,50.38,0.00152,46.8,healthy,0,0
2026-03-16T05:00:18.750845+00:00,device-08,load_balancer,branch-newyork,95.62,88.33,3356.84,58.4679,98.81,0.53124,76.3,ddos_attack,5,1
2026-03-13T02:53:18.750845+00:00,device-18,switch,branch-newyork,63.62,97.18,184.42,3.2938,73.31,0.0864,60.0,memory_exhaustion,2,1
2026-03-20T09:59:18.750845+00:00,device-02,server,datacenter-east,54.2,10.63,19.25,0.1957,22.46,0.00114,43.7,healthy,0,0
2026-03-19T03:05:18.750845+00:00,device-46,firewall,datacenter-east,62.4,65.97,28.17,0.0559,30.22,0.00338,49.2,healthy,0,0
2026-03-15T10:38:18.750845+00:00,device-38,router,datacenter-west,81.07,61.97,2029.19,30.8459,89.78,0.40356,69.0,bgp_flapping,4,1
2026-03-17T03:49:18.750845+00:00,device-23,server,branch-losangeles,26.63,43.83,35.93,0.0934,31.34,0.00284,39.3,healthy,0,0
2026-03-18T04:01:18.750845+00:00,device-43,router,branch-losangeles,80.82,87.49,2381.36,30.6474,79.86,0.43669,66.6,bgp_flapping,4,1
2026-03-22T00:31:18.750845+00:00,device-29,router,datacenter-west,57.75,30.07,11.34,0.1816,62.44,0.00311,39.5,healthy,0,0
2026-03-14T21:35:18.750845+00:00,device-12,firewall,branch-newyork,19.06,57.65,7.21,0.0171,63.09,0.00078,38.8,healthy,0,0
2026-03-13T11:25:18.750845+00:00,device-27,load_balancer,datacenter-west,21.49,66.71,44.05,0.0847,20.22,7e-05,39.0,healthy,0,0
2026-03-12T08:01:18.750845+00:00,device-04,switch,branch-chicago,54.85,65.4,24.1,0.185,63.48,0.00427,33.3,healthy,0,0
2026-03-16T05:39:18.750845+00:00,device-32,load_balancer,datacenter-west,62.6,60.76,29.74,0.0135,37.72,0.0015,46.0,healthy,0,0
2026-03-21T16:41:18.750845+00:00,device-03,firewall,datacenter-central,17.67,40.05,21.63,0.238,43.61,0.00376,43.4,healthy,0,0
2026-03-19T22:21:18.750845+00:00,device-09,switch,branch-chicago,46.31,66.76,4.47,0.2391,30.46,0.00077,36.2,healthy,0,0
2026-03-22T12:57:18.750845+00:00,device-28,switch,branch-losangeles,23.69,57.68,31.8,0.1565,6.38,0.00346,31.9,healthy,0,0
2026-03-25T12:42:18.750845+00:00,device-50,router,branch-newyork,76.94,64.81,1057.71,30.4782,62.29,0.35666,57.7,bgp_flapping,4,1
2026-03-18T10:11:18.750845+00:00,device-44,router,branch-losangeles,36.51,52.67,20.32,0.1001,46.45,0.00476,43.7,healthy,0,0
2026-03-16T21:01:18.750845+00:00,device-32,firewall,branch-losangeles,15.0,64.34,32.57,0.0161,39.18,0.00424,45.8,healthy,0,0
2026-03-19T04:13:18.750845+00:00,device-10,switch,branch-chicago,6.67,27.15,21.04,0.1738,56.16,0.00028,49.8,healthy,0,0
2026-03-15T18:47:18.750845+00:00,device-35,router,branch-losangeles,89.57,84.67,94.06,1.0084,85.27,0.04549,75.8,high_cpu,1,1
2026-03-15T08:41:18.750845+00:00,device-38,switch,datacenter-west,7.53,69.22,15.6,0.2084,44.34,0.00041,36.6,healthy,0,0
2026-03-13T08:09:18.750845+00:00,device-40,server,branch-losangeles,35.56,58.76,2.19,0.2024,30.42,0.00419,49.6,healthy,0,0
2026-03-17T07:01:18.750845+00:00,device-41,switch,datacenter-west,32.46,36.18,1438.42,12.3741,62.07,0.15893,54.0,packet_loss,3,1
2026-03-12T23:26:18.750845+00:00,device-21,router,datacenter-central,86.88,76.98,171.99,0.6539,84.17,0.01762,63.6,high_cpu,1,1
2026-03-20T18:49:18.750845+00:00,device-03,router,branch-chicago,17.74,52.96,18.19,0.2065,62.39,0.0047,30.2,healthy,0,0
2026-03-21T12:57:18.750845+00:00,device-17,firewall,datacenter-west,16.01,22.82,38.77,0.014,6.52,0.00024,38.6,healthy,0,0
2026-03-15T18:35:18.750845+00:00,device-39,firewall,branch-chicago,90.06,90.14,4890.24,27.0964,97.26,0.71446,72.0,ddos_attack,5,1
2026-03-13T03:17:18.750845+00:00,device-31,load_balancer,branch-newyork,55.4,18.29,22.58,0.0281,18.61,0.0005,48.1,healthy,0,0
2026-03-13T03:45:18.750845+00:00,device-22,load_balancer,datacenter-east,21.86,29.8,23.7,0.2104,6.18,0.00125,33.9,healthy,0,0
2026-03-13T17:07:18.750845+00:00,device-16,switch,datacenter-west,39.12,18.97,38.81,0.2531,47.06,0.00223,41.3,healthy,0,0
2026-03-15T16:21:18.750845+00:00,device-02,switch,datacenter-west,31.77,63.19,3.8,0.0806,64.93,0.00419,37.5,healthy,0,0
2026-03-19T17:49:18.750845+00:00,device-18,firewall,branch-chicago,48.43,37.7,1.75,0.1118,57.27,0.00377,35.7,healthy,0,0
2026-03-21T08:35:18.750845+00:00,device-25,server,branch-newyork,8.21,62.49,40.5,0.0703,21.4,0.00153,39.3,healthy,0,0
2026-03-17T20:51:18.750845+00:00,device-15,firewall,branch-losangeles,11.07,22.69,10.86,0.1996,9.7,0.00029,45.3,healthy,0,0
2026-03-12T20:59:18.750845+00:00,device-23,switch,branch-newyork,48.92,16.4,27.34,0.2347,60.95,0.00464,30.9,healthy,0,0
2026-03-18T20:58:18.750845+00:00,device-27,router,datacenter-central,46.33,31.49,1050.75,27.3251,34.31,0.06772,43.1,packet_loss,3,1
2026-03-16T09:15:18.750845+00:00,device-45,server,branch-newyork,23.6,27.45,21.17,0.1534,18.99,0.00141,30.8,healthy,0,0
2026-03-22T21:43:18.750845+00:00,device-02,switch,datacenter-central,50.86,40.1,23.08,0.2299,57.47,0.00058,33.5,healthy,0,0
2026-03-14T12:35:18.750845+00:00,device-19,router,datacenter-west,83.68,82.24,1177.01,32.2898,71.39,0.41061,71.5,bgp_flapping,4,1
2026-03-12T03:49:18.750845+00:00,device-40,router,datacenter-west,20.75,55.68,1387.51,16.9854,69.3,0.16533,53.5,packet_loss,3,1
2026-03-19T03:01:18.750845+00:00,device-18,firewall,branch-newyork,9.04,42.08,8.17,0.0686,46.32,0.00134,44.5,healthy,0,0
2026-03-13T17:57:18.750845+00:00,device-21,switch,branch-chicago,64.39,30.09,40.8,0.0049,35.92,0.00241,32.4,healthy,0,0
2026-03-18T17:05:18.750845+00:00,device-04,router,datacenter-central,30.88,12.27,32.23,0.0329,45.42,0.00402,48.1,healthy,0,0
2026-03-17T14:05:18.750845+00:00,device-19,load_balancer,branch-chicago,15.9,13.18,31.01,0.0678,17.92,0.0019,38.9,healthy,0,0
2026-03-14T08:47:18.750845+00:00,device-34,load_balancer,datacenter-central,9.66,13.54,41.17,0.0639,55.25,0.00016,45.7,healthy,0,0
2026-03-13T16:39:18.750845+00:00,device-31,router,branch-newyork,88.77,65.66,227.09,2.5081,86.24,0.01932,73.6,high_cpu,1,1
2026-03-21T07:25:18.750845+00:00,device-09,router,datacenter-central,8.7,38.2,28.35,0.101,60.72,0.00415,49.0,healthy,0,0
2026-03-22T15:03:18.750845+00:00,device-34,firewall,datacenter-central,10.27,52.38,41.54,0.0634,14.31,0.00333,30.6,healthy,0,0
2026-03-18T04:53:18.750845+00:00,device-05,load_balancer,branch-losangeles,64.01,55.61,38.38,0.0154,46.27,0.00058,41.6,healthy,0,0
2026-03-18T23:57:18.750845+00:00,device-05,router,branch-chicago,36.19,62.33,34.78,0.282,35.62,0.00087,39.7,healthy,0,0
2026-03-18T01:33:18.750845+00:00,device-33,router,branch-newyork,31.12,39.08,23.44,0.1282,7.71,0.00187,50.0,healthy,0,0
2026-03-13T22:29:18.750845+00:00,device-19,server,datacenter-central,14.75,47.18,27.15,0.1787,10.41,0.00363,37.5,healthy,0,0
2026-03-13T13:23:18.750845+00:00,device-14,server,datacenter-west,45.48,16.18,11.04,0.0099,34.63,0.00203,42.8,healthy,0,0
2026-03-20T14:01:18.750845+00:00,device-01,switch,branch-losangeles,45.51,36.93,30.62,0.2572,58.92,0.00044,31.9,healthy,0,0
2026-03-20T12:41:18.750845+00:00,device-32,load_balancer,datacenter-east,45.29,37.43,36.85,0.1073,50.89,0.00391,45.9,healthy,0,0
2026-03-17T23:13:18.750845+00:00,device-11,firewall,branch-chicago,27.66,23.17,22.76,0.1999,62.4,0.0016,42.9,healthy,0,0
2026-03-12T23:31:18.750845+00:00,device-34,switch,branch-newyork,11.08,11.98,12.65,0.0539,31.99,0.00492,47.4,healthy,0,0
2026-03-22T14:51:18.750845+00:00,device-14,server,branch-newyork,33.36,55.89,21.76,0.1509,37.01,0.00041,42.0,healthy,0,0
2026-03-20T04:32:18.750845+00:00,device-21,router,datacenter-east,85.72,63.66,536.58,19.3132,77.92,0.13367,64.2,bgp_flapping,4,1
2026-03-23T03:03:18.750845+00:00,device-06,switch,branch-losangeles,56.26,33.18,19.05,0.1131,40.52,0.0033,41.4,healthy,0,0
2026-03-13T00:11:18.750845+00:00,device-50,server,branch-newyork,34.11,17.45,42.41,0.0224,44.5,0.0007,39.3,healthy,0,0
2026-03-21T03:53:18.750845+00:00,device-08,router,branch-losangeles,55.88,44.46,6.28,0.0823,55.93,0.00324,42.2,healthy,0,0
2026-03-22T07:57:18.750845+00:00,device-10,firewall,datacenter-east,26.65,62.58,22.73,0.1199,6.46,0.00149,34.6,healthy,0,0
2026-03-17T00:35:18.750845+00:00,device-03,load_balancer,branch-losangeles,51.53,54.92,40.9,0.0818,8.36,0.00148,48.0,healthy,0,0
2026-03-20T00:13:18.750845+00:00,device-30,firewall,branch-losangeles,57.7,48.55,5.22,0.1611,62.77,0.00451,31.3,healthy,0,0
2026-03-18T06:17:18.750845+00:00,device-41,load_balancer,branch-chicago,53.06,26.85,9.97,0.234,31.6,0.00331,40.3,healthy,0,0
2026-03-20T05:53:18.750845+00:00,device-01,load_balancer,datacenter-central,34.36,12.87,3.7,0.258,42.94,0.00418,48.7,healthy,0,0
2026-03-20T04:59:18.750845+00:00,device-06,router,datacenter-east,20.39,49.74,41.72,0.2671,35.1,0.0025,32.7,healthy,0,0
2026-03-21T20:15:18.750845+00:00,device-30,switch,datacenter-central,13.63,37.15,6.3,0.2124,30.67,0.00461,35.9,healthy,0,0
2026-03-12T15:57:18.750845+00:00,device-45,firewall,branch-losangeles,10.39,69.77,43.67,0.2206,46.56,0.00183,32.4,healthy,0,0
2026-03-25T01:15:18.750845+00:00,device-47,router,datacenter-central,89.85,85.79,1256.92,25.7573,73.9,0.24965,64.1,bgp_flapping,4,1
2026-03-13T14:55:18.750845+00:00,device-48,firewall,branch-newyork,21.12,15.04,20.79,0.1034,63.95,0.0011,37.0,healthy,0,0
2026-03-18T05:39:18.750845+00:00,device-49,server,datacenter-central,41.13,43.73,15.33,0.1122,11.17,0.00044,48.2,healthy,0,0
